committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353513,30B,500162989,1628393,ORG,ORGANIZATION,,,GUMBINNER & DAVIES COMMUNICATIONS,DC,,,,,VOLUNTEER EXEMPT MAIL/DAN KILDEE/CD08,,,2022-07-13 00:00:00,42320.16,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.11,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,WASHINGTON,200091125,OTHER,,2022,SB,4090720221575201528,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353513,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353474,29,500162988,1628393,ORG,ORGANIZATION,,,ADAMS OUTDOOR ADVERTISING,IL,,,,,OUTDOOR ADVERTISING/TOM BARRETT/MI-SD24/OPPOSE,,,2022-07-13 00:00:00,7180.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.093,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,CHICAGO,606809140,OTHER,,2022,SB,4090720221575201411,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353474,Other Disbursements,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353459,21B,500163138,1628393,ORG,ORGANIZATION,,,CAPITOL NATIONAL BANK,MI,,,,,BANK FEE,,,2022-07-12 00:00:00,5.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.086,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LANSING,489331320,OTHER,,2022,SB,4090720221575201369,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353459,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353542,30B,500163107,1628393,ORG,ORGANIZATION,,,"RELENTLESS CONSULTING, INC.",DC,,,,,STRATEGIC CONSULTING - NOT CANDIDATE RELATED,,,2022-07-11 00:00:00,1400.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.124,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,WASHINGTON,200013417,OTHER,,2022,SB,4090720221575201613,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353542,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353537,30B,500163108,1628393,ORG,ORGANIZATION,,,OUTPERFORM STRATEGIES,KY,,,,,STRATEGIC CONSULTING - NOT CANDIDATE RELATED,,,2022-07-11 00:00:00,20000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.123,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LOUISVILLE,402051508,OTHER,,2022,SB,4090720221575201598,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353537,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353507,30B,500163105,1628393,ORG,ORGANIZATION,,,FAROUGH & ASSOCIATES,MI,,,,,FUNDRAISING CONSULTANT,,,2022-07-11 00:00:00,1000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.108,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,BRIGHTON,481161793,OTHER,,2022,SB,4090720221575201510,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353507,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353500,30B,500163102,1628393,ORG,ORGANIZATION,,,CHANGE MEDIA,IL,,,,,GRAPHIC DESIGN - COMMIT TO VOTE CARDS,,,2022-07-11 00:00:00,16020.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.104,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,CHICAGO,606776850,OTHER,,2022,SB,4090720221575201488,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353500,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353473,23,500163124,1628393,PTY,POLITICAL PARTY COMMITTEE,C00259481,C00259481,ASSOCIATION OF STATE DEMOCRATIC COMMITTEES,DC,ASSOCIATION OF STATE DEMOCRATIC COMMITTEES,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,ASDC DUES,,,2022-07-11 00:00:00,2437.50,,,,,,,,,,,,,P,,PRIMARY,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.093,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,WASHINGTON,200034024,CONTRIBUTIONS,,2022,SB,4090720221575201410,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353473,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353471,21B,500163115,1628393,ORG,ORGANIZATION,,,WALKER'S TRAVELING BARBEQUE,MI,,,,,CATERING - NOT ON BEHALF OF A FEDERAL CANDIDATE,,,2022-07-11 00:00:00,1300.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.091,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,PONTIAC,483401941,FUNDRAISING,,2022,SB,4090720221575201406,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353471,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353464,21B,500163114,1628393,ORG,ORGANIZATION,,,GUMBO'S,MI,,,,,CATERING - NOT ON BEHALF OF A FEDERAL CANDIDATE,,,2022-07-11 00:00:00,1150.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.088,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,MOUNT CLEMENS,480435619,FUNDRAISING,,2022,SB,4090720221575201385,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353464,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353453,21B,500160973,1628393,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2022-07-11 00:00:00,265.39,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.083,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,SOMERVILLE,021443132,OTHER,,2022,SB,4090720221575201351,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353453,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353459,21B,500163137,1628393,ORG,ORGANIZATION,,,CAPITOL NATIONAL BANK,MI,,,,,BANK FEE,,,2022-07-08 00:00:00,5.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.085,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LANSING,489331320,OTHER,,2022,SB,4090720221575201368,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353459,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353458,21B,500163136,1628393,ORG,ORGANIZATION,,,CAPITOL NATIONAL BANK,MI,,,,,BANK FEE,,,2022-07-08 00:00:00,5.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.085,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LANSING,489331320,OTHER,,2022,SB,4090720221575201367,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353458,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353453,21B,500160972,1628393,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2022-07-07 00:00:00,228.72,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.083,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,SOMERVILLE,021443132,OTHER,,2022,SB,4090720221575201350,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353453,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353458,21B,500163135,1628393,ORG,ORGANIZATION,,,CAPITOL NATIONAL BANK,MI,,,,,BANK FEE,,,2022-07-06 00:00:00,85.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.085,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LANSING,489331320,OTHER,,2022,SB,4090720221575201366,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353458,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353550,30B,500163101,1628393,ORG,ORGANIZATION,,,THE ORIGINAL PRINT SHOP,MI,,,,,PRINTING - COMMIT TO VOTE,,,2022-07-05 00:00:00,784.40,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.127,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LAKE ORION,483592200,ADVERTISING,,2022,SB,4090720221575201637,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353550,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353504,30B,500163106,1628393,ORG,ORGANIZATION,,,DIXON/DAVIS MEDIA GROUP LLC,DC,,,,,VIDEO PRODUCTION - NOT CANDIDATE RELATED,,,2022-07-05 00:00:00,28091.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.107,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,WASHINGTON,200073571,OTHER,,2022,SB,4090720221575201500,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353504,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353482,30B,500163238,1628393,ORG,ORGANIZATION,,,YOUR EVENT PARTY RENTAL,MI,,,,,GOTV - EVENT/SOUND/STAGING,X,,2022-07-05 00:00:00,3224.53,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.096,,500163188,SB30B,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,PLYMOUTH,481706015,OTHER,*,2022,SB,4090720221575201434,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353482,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353482,30B,500163239,1628393,ORG,ORGANIZATION,,,FACEBOOK,CA,,,,,GOTV ADS - NOT CANDIDATE RELATED,X,,2022-07-05 00:00:00,838.02,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.096,,500163188,SB30B,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,MENLO PARK,940251456,OTHER,*,2022,SB,4090720221575201433,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353482,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353481,30B,500163188,1628393,ORG,ORGANIZATION,,,CAPITOL NATIONAL BANK,MI,,,,,CREDIT CARD - SEE DETAILS,,,2022-07-05 00:00:00,4434.55,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.096,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LANSING,489331320,OTHER,,2022,SB,4090720221575201432,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353481,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353470,21B,500163120,1628393,ORG,ORGANIZATION,,,SIGNING PROS,MI,,,,,INTERPRETER SERVICES,,,2022-07-05 00:00:00,581.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.091,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,STERLING HEIGHTS,483110071,OTHER,,2022,SB,4090720221575201403,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353470,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353469,21B,500163127,1628393,ORG,ORGANIZATION,,,PRINCIPAL FINANCIAL GROUP,IA,,,,,INSURANCE,,,2022-07-05 00:00:00,58.26,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.091,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,DES MOINES,503063416,OTHER,,2022,SB,4090720221575201400,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353469,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353468,21B,500163119,1628393,ORG,ORGANIZATION,,,NATIVE AMERICAN ARTS & CRAFTS COUNCIL,MI,,,,,EVENT SUPPLIES,,,2022-07-05 00:00:00,250.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.089,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LANSING,489104653,OTHER,,2022,SB,4090720221575201395,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353468,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353466,21B,500162987,1628393,ORG,ORGANIZATION,,,SUPER TACO,MI,,,,,CATERING - NOT ON BEHALF OF A FEDERAL CANDIDATE,X,,2022-07-05 00:00:00,448.82,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.089,,500162981,SB21B,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,MADISON HEIGHTS,48071,FUNDRAISING,*,2022,SB,4090720221575201390,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353466,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353466,21B,500162986,1628393,ORG,ORGANIZATION,,,SONESTA SIMPLY SUITES DETROIT WARREN,MI,,,,,LODGING,X,,2022-07-05 00:00:00,1399.46,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.089,,500162981,SB21B,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,WARREN,480923883,TRAVEL,*,2022,SB,4090720221575201389,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353466,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353465,21B,500162981,1628393,IND,INDIVIDUAL,,,"JENSEN, CHRISTINE L.",MI,,,,,REIMBURSEMENT - SEE DETAILS,,,2022-07-05 00:00:00,1948.28,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.088,,,,0.00,JENSEN,CHRISTINE,L.,,,,,,,,,Y,,U,F3X,4090620221568061023,BRIGHTON,481161185,OTHER,,2022,SB,4090720221575201388,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353465,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353464,21B,500163128,1628393,ORG,ORGANIZATION,,,FELDMAN STRATEGIES LLC,SC,,,,,MEDIA CONSULTING - NO FEDERAL CANDIDATE MENTIONED NO COMMUNICATION MADE,,,2022-07-05 00:00:00,16512.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.088,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,MT PLEASANT,294642833,ADVERTISING,,2022,SB,4090720221575201384,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353464,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353458,21B,500163134,1628393,ORG,ORGANIZATION,,,CAPITOL NATIONAL BANK,MI,,,,,BANK FEE,,,2022-07-05 00:00:00,5.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.085,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LANSING,489331320,OTHER,,2022,SB,4090720221575201365,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353458,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353452,21B,500160971,1628393,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2022-07-04 00:00:00,246.86,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.083,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,SOMERVILLE,021443132,OTHER,,2022,SB,4090720221575201349,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353452,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353457,21B,500163133,1628393,ORG,ORGANIZATION,,,CAPITOL NATIONAL BANK,MI,,,,,BANK FEE,,,2022-07-01 00:00:00,5.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.085,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LANSING,489331320,OTHER,,2022,SB,4090720221575201364,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353457,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M8,202209069528353457,21B,500163132,1628393,ORG,ORGANIZATION,,,CAPITOL NATIONAL BANK,MI,,,,,BANK FEE,,,2022-07-01 00:00:00,5.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-08 03:36:06.085,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4090620221568061023,LANSING,489331320,OTHER,,2022,SB,4090720221575201363,https://docquery.fec.gov/cgi-bin/fecimg/?202209069528353457,Other Federal Operating Expenditures,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M7,202208209525712263,30B,500160359,1626503,IND,INDIVIDUAL,,,"ZOERMAN, AMBER",MI,,,,,SALARY,,,2022-06-30 00:00:00,1701.08,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-27 03:37:49.605,,,,0.00,ZOERMAN,AMBER,,,,,,,,,,Y,,U,F3X,4082020221565600230,ZEELAND,49464,ADMINISTRATIVE,,2022,SB,4082620221566438784,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525712263,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M7,202208209525712263,30B,500160361,1626503,IND,INDIVIDUAL,,,"XIONG, JESSICA",MI,,,,,SALARY,,,2022-06-30 00:00:00,1953.83,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-27 03:37:49.603,,,,0.00,XIONG,JESSICA,,,,,,,,,,Y,,U,F3X,4082020221565600230,LANSING,489332313,ADMINISTRATIVE,,2022,SB,4082620221566438782,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525712263,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M7,202208209525712262,30B,500160423,1626503,IND,INDIVIDUAL,,,"WOODBERRY, GARRICK",MI,,,,,SALARY,,,2022-06-30 00:00:00,1692.25,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-27 03:37:49.603,,,,0.00,WOODBERRY,GARRICK,,,,,,,,,,Y,,U,F3X,4082020221565600230,LANSING,489332313,ADMINISTRATIVE,,2022,SB,4082620221566438780,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525712262,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M7,202208209525712261,30B,500160362,1626503,IND,INDIVIDUAL,,,"WEIGEL, HEATHER",MI,,,,,SALARY,,,2022-06-30 00:00:00,1692.25,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-27 03:37:49.603,,,,0.00,WEIGEL,HEATHER,,,,,,,,,,Y,,U,F3X,4082020221565600230,YPSILANTI,481973178,ADMINISTRATIVE,,2022,SB,4082620221566438778,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525712261,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M7,202208209525712261,30B,500160377,1626503,IND,INDIVIDUAL,,,"WALTON, BENJAMIN",MI,,,,,SALARY,,,2022-06-30 00:00:00,2449.58,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-27 03:37:49.603,,,,0.00,WALTON,BENJAMIN,,,,,,,,,,Y,,U,F3X,4082020221565600230,LANSING,489332313,ADMINISTRATIVE,,2022,SB,4082620221566438776,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525712261,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M7,202208209525712260,30B,500160413,1626503,IND,INDIVIDUAL,,,"WALLER, MICHAEL",MI,,,,,SALARY,,,2022-06-30 00:00:00,1674.71,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-27 03:37:49.603,,,,0.00,WALLER,MICHAEL,,,,,,,,,,Y,,U,F3X,4082020221565600230,LANSING,489332313,ADMINISTRATIVE,,2022,SB,4082620221566438774,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525712260,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M7,202208209525712259,30B,500160376,1626503,IND,INDIVIDUAL,,,"VOLTAIRE, STEVE",MI,,,,,SALARY,,,2022-06-30 00:00:00,1953.83,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-27 03:37:49.601,,,,0.00,VOLTAIRE,STEVE,,,,,,,,,,Y,,U,F3X,4082020221565600230,LANSING,489332313,ADMINISTRATIVE,,2022,SB,4082620221566438772,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525712259,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M7,202208209525712259,30B,500160412,1626503,IND,INDIVIDUAL,,,"VOLANTE, SARA",MI,,,,,SALARY,,,2022-06-30 00:00:00,1692.24,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-27 03:37:49.601,,,,0.00,VOLANTE,SARA,,,,,,,,,,Y,,U,F3X,4082020221565600230,LANSING,489332313,ADMINISTRATIVE,,2022,SB,4082620221566438770,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525712259,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M7,202208209525712258,30B,500160381,1626503,IND,INDIVIDUAL,,,"VAN VOORHEES, PARKER",MI,,,,,SALARY,,,2022-06-30 00:00:00,1701.08,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-27 03:37:49.601,,,,0.00,VAN VOORHEES,PARKER,,,,,,,,,,Y,,U,F3X,4082020221565600230,LANSING,489332313,ADMINISTRATIVE,,2022,SB,4082620221566438768,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525712258,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,2022,M7,202208209525712257,30B,500160422,1626503,IND,INDIVIDUAL,,,"URBANIAK, JOSHUA",MI,,,,,SALARY,,,2022-06-30 00:00:00,1874.20,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-27 03:37:49.601,,,,0.00,URBANIAK,JOSHUA,,,,,,,,,,Y,,U,F3X,4082020221565600230,LANSING,489332313,ADMINISTRATIVE,,2022,SB,4082620221566438766,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525712257,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
