committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424131,21B,BF188FD393B414DA2AB0,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-11-12 00:00:00,37.41,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.847,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450294,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424131,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424123,21B,BEFBF631330BA48D1A9F,1563896,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-12 00:00:00,71.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.832,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ALEXANDRIA,223143029,OTHER,,2022,SB,4022520221453450268,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424123,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424118,21B,BB1CA9234B9C744519D5,1563896,ORG,ORGANIZATION,,,"CAMPAIGN INBOX, LLC",DC,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-12 00:00:00,1.25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.83,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4013120221403741078,WASHINGTON,200012993,OTHER,,2022,SB,4022520221453450254,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424118,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424131,21B,BBFB2F97020CA40EB8B5,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2021-11-10 00:00:00,7.25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.836,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450293,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424131,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424131,21B,BC12CA9845DA24135AAA,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-11-10 00:00:00,16.94,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.836,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450292,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424131,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424127,21B,B41CA3338C5CA42959DF,1563896,ORG,ORGANIZATION,,,MARKETING RESOURCE GROUP,MI,,,,,GENERAL FUNDRAISING CONSULTING-NON CAND.,,,2021-11-10 00:00:00,5000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.833,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4013120221403741078,LANSING,489016021,OTHER,,2022,SB,4022520221453450281,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424127,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424122,21B,B8ADC471F4B994D10A3B,1563896,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-10 00:00:00,29.90,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.832,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ALEXANDRIA,223143029,OTHER,,2022,SB,4022520221453450267,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424122,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424119,21B,B3B135D9F965048A1A17,1563896,ORG,ORGANIZATION,,,CAMPAIGN SIDEKICK,TX,,,,,GENERIC VOTER ID AND REGISTRATION SOFTWARE-NON CAND.,,,2021-11-10 00:00:00,3000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.83,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4013120221403741078,ALEDO,760083855,OTHER,,2022,SB,4022520221453450258,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424119,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424130,21B,B30F284924F3748B5901,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-11-09 00:00:00,17.17,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.836,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450291,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424130,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424122,21B,BE357BD308E2E4BE8944,1563896,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-09 00:00:00,33.70,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.832,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ALEXANDRIA,223143029,OTHER,,2022,SB,4022520221453450266,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424122,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424130,21B,BB0DADE538FA24D7DBB7,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-11-08 00:00:00,7.72,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.835,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450290,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424130,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424122,21B,BC1073149717D488FB9C,1563896,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-08 00:00:00,4.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.832,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ALEXANDRIA,223143029,OTHER,,2022,SB,4022520221453450265,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424122,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424130,21B,BEF91CBE1CAFA4260BDF,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-11-05 00:00:00,1.70,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.835,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450289,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424130,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424121,21B,B8191E2D6C2A84BA1A11,1563896,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-05 00:00:00,1.10,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.832,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ALEXANDRIA,223143029,OTHER,,2022,SB,4022520221453450264,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424121,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424129,21B,B02D980F3352048839B6,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-11-04 00:00:00,66.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.835,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450288,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424129,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424129,21B,BC5A6EC9921044F8C801,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2021-11-04 00:00:00,7.25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.835,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450287,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424129,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424121,21B,B30016B86682E4B1CB52,1563896,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-04 00:00:00,78.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.83,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ALEXANDRIA,223143029,OTHER,,2022,SB,4022520221453450263,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424121,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424118,21B,BB3D9FED8DA284850A69,1563896,ORG,ORGANIZATION,,,"CAMPAIGN INBOX, LLC",DC,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-04 00:00:00,0.25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.82,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4013120221403741078,WASHINGTON,200012993,OTHER,,2022,SB,4022520221453450253,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424118,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424129,21B,B9AE9747F504C408C963,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-11-03 00:00:00,25.10,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.835,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450286,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424129,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424121,21B,BAC9169157B6246E5900,1563896,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-03 00:00:00,33.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.83,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ALEXANDRIA,223143029,OTHER,,2022,SB,4022520221453450262,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424121,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424138,28A,BA51809CA77F24101B86,1563896,IND,INDIVIDUAL,,,"NICHOLSON, KRISTIN CREED MRS.",MI,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,REFUND OF CONTRIBUTION,,,2021-11-02 00:00:00,10000.00,,,,,,,,,,,,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.86,,,,0.00,NICHOLSON,KRISTIN,CREED,010,Refunds of Contributions,,,,,,,Y,,U,F3X,4013120221403741078,GROSSE POINTE,482301950,REFUNDS,,2022,SB,4022520221453450311,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424138,Refunds of Contributions Made to Individuals/Persons Other Than Political Committees,MRS.,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424128,21B,B20831C8F6A314C1CA4A,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-11-02 00:00:00,6.20,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.833,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450285,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424128,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424120,21B,B819C3724C75C4060890,1563896,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-02 00:00:00,9.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.83,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ALEXANDRIA,223143029,OTHER,,2022,SB,4022520221453450261,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424120,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424128,21B,B15662C5E3A644C2695D,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-11-01 00:00:00,10.62,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.835,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450284,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424128,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424128,21B,B7CD4FA1466C841AE845,1563896,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2021-11-01 00:00:00,7.25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.835,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ARLINGTON,222191891,OTHER,,2022,SB,4022520221453450283,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424128,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M12,202201319485424120,21B,BFCFF406F56514DD6B34,1563896,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-11-01 00:00:00,22.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-26 03:47:40.83,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4013120221403741078,ALEXANDRIA,223143029,OTHER,,2022,SB,4022520221453450260,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485424120,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909401,21B,BF998247BE4C6413ABDA,1555127,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-10-29 00:00:00,10.14,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.14,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ARLINGTON,222191891,OTHER,,2022,SB,4011220221388468715,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909401,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909401,21B,B75C3D4CCF81645A4A36,1555127,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2021-10-29 00:00:00,53.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.14,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ARLINGTON,222191891,OTHER,,2022,SB,4011220221388468714,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909401,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909390,21B,B12CC115F45ED4A59B3D,1555127,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-10-29 00:00:00,12.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.108,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ALEXANDRIA,223143029,OTHER,,2022,SB,4011220221388468683,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909390,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909400,21B,B0772F65D9998458AB42,1555127,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-10-28 00:00:00,6.47,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.14,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ARLINGTON,222191891,OTHER,,2022,SB,4011220221388468713,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909400,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909400,21B,B00A0E8EAFB1B48319C9,1555127,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2021-10-28 00:00:00,7.25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.14,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ARLINGTON,222191891,OTHER,,2022,SB,4011220221388468712,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909400,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909390,21B,B3C5312D41E7E4D36AAB,1555127,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-10-28 00:00:00,6.20,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.108,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ALEXANDRIA,223143029,OTHER,,2022,SB,4011220221388468682,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909390,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909383,21B,B653AF806E37C4C39BDB,1555127,ORG,ORGANIZATION,,,"CAMPAIGN INBOX, LLC",DC,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-10-28 00:00:00,1.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.106,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4011120221388358093,WASHINGTON,200012993,OTHER,,2022,SB,4011220221388468662,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909383,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909400,21B,B3C0E0700B70147808A4,1555127,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2021-10-27 00:00:00,7.25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.14,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ARLINGTON,222191891,OTHER,,2022,SB,4011220221388468711,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909400,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909399,21B,BCA076E6260024F9BB61,1555127,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-10-27 00:00:00,6.98,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.14,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ARLINGTON,222191891,OTHER,,2022,SB,4011220221388468710,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909399,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909391,21B,B2990BF8E1695480AABF,1555127,ORG,ORGANIZATION,,,UNISOURCE DIRECT LLC,WI,,,,,CREATIVE AND PRODUCTION FUNDRAISING-NON CAND,,,2021-10-27 00:00:00,21881.83,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.108,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4011120221388358093,WATERTOWN,530940082,OTHER,,2022,SB,4011220221388468685,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909391,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909390,21B,B1EFC9F57B2A94E7A99D,1555127,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-10-27 00:00:00,16.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.108,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ALEXANDRIA,223143029,OTHER,,2022,SB,4011220221388468681,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909390,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909384,21B,B499B495063E8492B9A3,1555127,ORG,ORGANIZATION,,,CAMPAIGN SIDEKICK,TX,,,,,GENERIC VOTER ID AND REGISTRATION SOFTWARE-NON CAND.,,,2021-10-27 00:00:00,3000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.106,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4011120221388358093,ALEDO,760083855,OTHER,,2022,SB,4011220221388468663,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909384,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909399,21B,BA3DE10A5F60F4B8FB2D,1555127,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2021-10-26 00:00:00,52.28,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.14,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ARLINGTON,222191891,OTHER,,2022,SB,4011220221388468709,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909399,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909399,21B,BADF51C5B97424113AB7,1555127,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2021-10-26 00:00:00,14.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.14,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ARLINGTON,222191891,OTHER,,2022,SB,4011220221388468708,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909399,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2021,M11,202201109474909389,21B,B7BE0A7524C6D4375A28,1555127,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2021-10-26 00:00:00,119.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-12 03:33:51.108,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011120221388358093,ALEXANDRIA,223143029,OTHER,,2022,SB,4011220221388468680,https://docquery.fec.gov/cgi-bin/fecimg/?202201109474909389,Other Federal Operating Expenditures,,,,,,
